entryDate,slTier,positionSizeUsd,strikeGeometry,rvolAtEntry,vol_regime,spotAtEntry,K_long,K_short,spreadWidth,optionEntryCostUsd,triggered,daysToTrigger,triggerSpot,slPayoutToUserUsd,tpRecoveryUsd,daysActive
2025-04-24,0.0200,50000.0000,OTM_long,0.5664,moderate,94021.9600,91201.3012,86500.2032,4701.0980,821.7544,NO,8.0000,0.0000,0.0000,422.1688,7.0000
2025-04-24,0.0300,10000.0000,ITM_long,0.5664,moderate,94021.9600,92141.5208,87440.4228,4701.0980,179.4933,NO,8.0000,0.0000,0.0000,99.4205,7.0000
2025-04-24,0.0300,10000.0000,ATM_long,0.5664,moderate,94021.9600,91201.3012,86500.2032,4701.0980,164.3509,NO,8.0000,0.0000,0.0000,84.4338,7.0000
2025-04-24,0.0300,10000.0000,OTM_long,0.5664,moderate,94021.9600,90261.0816,85559.9836,4701.0980,149.6879,NO,8.0000,0.0000,0.0000,70.9026,7.0000
2025-04-24,0.0300,25000.0000,ITM_long,0.5664,moderate,94021.9600,92141.5208,87440.4228,4701.0980,448.7332,NO,8.0000,0.0000,0.0000,248.5512,7.0000
2025-04-24,0.0300,25000.0000,ATM_long,0.5664,moderate,94021.9600,91201.3012,86500.2032,4701.0980,410.8772,NO,8.0000,0.0000,0.0000,211.0844,7.0000
2025-04-24,0.0300,25000.0000,OTM_long,0.5664,moderate,94021.9600,90261.0816,85559.9836,4701.0980,374.2198,NO,8.0000,0.0000,0.0000,177.2564,7.0000
2025-04-24,0.0300,50000.0000,ITM_long,0.5664,moderate,94021.9600,92141.5208,87440.4228,4701.0980,897.4663,NO,8.0000,0.0000,0.0000,497.1024,7.0000
2025-04-24,0.0300,50000.0000,ATM_long,0.5664,moderate,94021.9600,91201.3012,86500.2032,4701.0980,821.7544,NO,8.0000,0.0000,0.0000,422.1688,7.0000
2025-04-24,0.0300,50000.0000,OTM_long,0.5664,moderate,94021.9600,90261.0816,85559.9836,4701.0980,748.4396,NO,8.0000,0.0000,0.0000,354.5129,7.0000
2025-04-24,0.0500,10000.0000,ITM_long,0.5664,moderate,94021.9600,90261.0816,85559.9836,4701.0980,149.6879,NO,8.0000,0.0000,0.0000,70.9026,7.0000
2025-04-24,0.0500,10000.0000,ATM_long,0.5664,moderate,94021.9600,89320.8620,84619.7640,4701.0980,135.5860,NO,8.0000,0.0000,0.0000,58.8520,7.0000
2025-04-24,0.0500,10000.0000,OTM_long,0.5664,moderate,94021.9600,88380.6424,83679.5444,4701.0980,122.1175,NO,8.0000,0.0000,0.0000,48.2681,7.0000
2025-04-24,0.0500,25000.0000,ITM_long,0.5664,moderate,94021.9600,90261.0816,85559.9836,4701.0980,374.2198,NO,8.0000,0.0000,0.0000,177.2564,7.0000
2025-04-24,0.0500,25000.0000,ATM_long,0.5664,moderate,94021.9600,89320.8620,84619.7640,4701.0980,338.9649,NO,8.0000,0.0000,0.0000,147.1299,7.0000
2025-04-24,0.0500,25000.0000,OTM_long,0.5664,moderate,94021.9600,88380.6424,83679.5444,4701.0980,305.2938,NO,8.0000,0.0000,0.0000,120.6702,7.0000
2025-04-24,0.0500,50000.0000,ITM_long,0.5664,moderate,94021.9600,90261.0816,85559.9836,4701.0980,748.4396,NO,8.0000,0.0000,0.0000,354.5129,7.0000
2025-04-24,0.0500,50000.0000,ATM_long,0.5664,moderate,94021.9600,89320.8620,84619.7640,4701.0980,677.9298,NO,8.0000,0.0000,0.0000,294.2598,7.0000
2025-04-24,0.0500,50000.0000,OTM_long,0.5664,moderate,94021.9600,88380.6424,83679.5444,4701.0980,610.5876,NO,8.0000,0.0000,0.0000,241.3404,7.0000
2025-04-24,0.1000,10000.0000,ITM_long,0.5664,moderate,94021.9600,85559.9836,80858.8856,4701.0980,86.0773,NO,8.0000,0.0000,0.0000,24.6957,7.0000
2025-04-24,0.1000,10000.0000,ATM_long,0.5664,moderate,94021.9600,84619.7640,79918.6660,4701.0980,75.6479,NO,8.0000,0.0000,0.0000,19.2387,7.0000
2025-04-24,0.1000,10000.0000,OTM_long,0.5664,moderate,94021.9600,83679.5444,78978.4464,4701.0980,66.0443,NO,8.0000,0.0000,0.0000,14.7824,7.0000
2025-04-24,0.1000,25000.0000,ITM_long,0.5664,moderate,94021.9600,85559.9836,80858.8856,4701.0980,215.1933,NO,8.0000,0.0000,0.0000,61.7392,7.0000
2025-04-24,0.1000,25000.0000,ATM_long,0.5664,moderate,94021.9600,84619.7640,79918.6660,4701.0980,189.1197,NO,8.0000,0.0000,0.0000,48.0966,7.0000
2025-04-24,0.1000,25000.0000,OTM_long,0.5664,moderate,94021.9600,83679.5444,78978.4464,4701.0980,165.1108,NO,8.0000,0.0000,0.0000,36.9560,7.0000
2025-04-24,0.1000,50000.0000,ITM_long,0.5664,moderate,94021.9600,85559.9836,80858.8856,4701.0980,430.3866,NO,8.0000,0.0000,0.0000,123.4784,7.0000
2025-04-24,0.1000,50000.0000,ATM_long,0.5664,moderate,94021.9600,84619.7640,79918.6660,4701.0980,378.2395,NO,8.0000,0.0000,0.0000,96.1933,7.0000
2025-04-24,0.1000,50000.0000,OTM_long,0.5664,moderate,94021.9600,83679.5444,78978.4464,4701.0980,330.2217,NO,8.0000,0.0000,0.0000,73.9121,7.0000
2025-04-26,0.0200,10000.0000,ITM_long,0.5659,moderate,94666.6400,93719.9736,88986.6416,4733.3320,194.9744,NO,8.0000,0.0000,0.0000,140.0411,7.0000
2025-04-26,0.0200,10000.0000,ATM_long,0.5659,moderate,94666.6400,92773.3072,88039.9752,4733.3320,179.4316,NO,8.0000,0.0000,0.0000,121.7792,7.0000
2025-04-26,0.0200,10000.0000,OTM_long,0.5659,moderate,94666.6400,91826.6408,87093.3088,4733.3320,164.2803,NO,8.0000,0.0000,0.0000,104.7747,7.0000
2025-04-26,0.0200,25000.0000,ITM_long,0.5659,moderate,94666.6400,93719.9736,88986.6416,4733.3320,487.4360,NO,8.0000,0.0000,0.0000,350.1029,7.0000
2025-04-26,0.0200,25000.0000,ATM_long,0.5659,moderate,94666.6400,92773.3072,88039.9752,4733.3320,448.5789,NO,8.0000,0.0000,0.0000,304.4480,7.0000
2025-04-26,0.0200,25000.0000,OTM_long,0.5659,moderate,94666.6400,91826.6408,87093.3088,4733.3320,410.7007,NO,8.0000,0.0000,0.0000,261.9367,7.0000
2025-04-26,0.0200,50000.0000,ITM_long,0.5659,moderate,94666.6400,93719.9736,88986.6416,4733.3320,974.8721,NO,8.0000,0.0000,0.0000,700.2057,7.0000
2025-04-26,0.0200,50000.0000,ATM_long,0.5659,moderate,94666.6400,92773.3072,88039.9752,4733.3320,897.1579,NO,8.0000,0.0000,0.0000,608.8959,7.0000
2025-04-26,0.0200,50000.0000,OTM_long,0.5659,moderate,94666.6400,91826.6408,87093.3088,4733.3320,821.4014,NO,8.0000,0.0000,0.0000,523.8734,7.0000
2025-04-26,0.0300,10000.0000,ITM_long,0.5659,moderate,94666.6400,92773.3072,88039.9752,4733.3320,179.4316,NO,8.0000,0.0000,0.0000,121.7792,7.0000
2025-04-26,0.0300,10000.0000,ATM_long,0.5659,moderate,94666.6400,91826.6408,87093.3088,4733.3320,164.2803,NO,8.0000,0.0000,0.0000,104.7747,7.0000
2025-04-26,0.0300,10000.0000,OTM_long,0.5659,moderate,94666.6400,90879.9744,86146.6424,4733.3320,149.6096,NO,8.0000,0.0000,0.0000,89.1545,7.0000
2025-04-26,0.0300,25000.0000,ITM_long,0.5659,moderate,94666.6400,92773.3072,88039.9752,4733.3320,448.5789,NO,8.0000,0.0000,0.0000,304.4480,7.0000
2025-04-26,0.0300,25000.0000,ATM_long,0.5659,moderate,94666.6400,91826.6408,87093.3088,4733.3320,410.7007,NO,8.0000,0.0000,0.0000,261.9367,7.0000
2025-04-26,0.0300,25000.0000,OTM_long,0.5659,moderate,94666.6400,90879.9744,86146.6424,4733.3320,374.0241,NO,8.0000,0.0000,0.0000,222.8862,7.0000
2025-04-26,0.0300,50000.0000,ITM_long,0.5659,moderate,94666.6400,92773.3072,88039.9752,4733.3320,897.1579,NO,8.0000,0.0000,0.0000,608.8959,7.0000
2025-04-26,0.0300,50000.0000,ATM_long,0.5659,moderate,94666.6400,91826.6408,87093.3088,4733.3320,821.4014,NO,8.0000,0.0000,0.0000,523.8734,7.0000
2025-04-26,0.0300,50000.0000,OTM_long,0.5659,moderate,94666.6400,90879.9744,86146.6424,4733.3320,748.0482,NO,8.0000,0.0000,0.0000,445.7723,7.0000
2025-04-26,0.0500,10000.0000,ITM_long,0.5659,moderate,94666.6400,90879.9744,86146.6424,4733.3320,149.6096,NO,8.0000,0.0000,0.0000,89.1545,7.0000
2025-04-26,0.0500,10000.0000,ATM_long,0.5659,moderate,94666.6400,89933.3080,85199.9760,4733.3320,135.5013,NO,8.0000,0.0000,0.0000,75.0020,7.0000
2025-04-26,0.0500,10000.0000,OTM_long,0.5659,moderate,94666.6400,88986.6416,84253.3096,4733.3320,122.0279,NO,8.0000,0.0000,0.0000,62.3572,7.0000
2025-04-26,0.0500,25000.0000,ITM_long,0.5659,moderate,94666.6400,90879.9744,86146.6424,4733.3320,374.0241,NO,8.0000,0.0000,0.0000,222.8862,7.0000
2025-04-26,0.0500,25000.0000,ATM_long,0.5659,moderate,94666.6400,89933.3080,85199.9760,4733.3320,338.7533,NO,8.0000,0.0000,0.0000,187.5051,7.0000
2025-04-26,0.0500,25000.0000,OTM_long,0.5659,moderate,94666.6400,88986.6416,84253.3096,4733.3320,305.0698,NO,8.0000,0.0000,0.0000,155.8930,7.0000
2025-04-26,0.0500,50000.0000,ITM_long,0.5659,moderate,94666.6400,90879.9744,86146.6424,4733.3320,748.0482,NO,8.0000,0.0000,0.0000,445.7723,7.0000
2025-04-26,0.0500,50000.0000,ATM_long,0.5659,moderate,94666.6400,89933.3080,85199.9760,4733.3320,677.5066,NO,8.0000,0.0000,0.0000,375.0101,7.0000
2025-04-26,0.0500,50000.0000,OTM_long,0.5659,moderate,94666.6400,88986.6416,84253.3096,4733.3320,610.1397,NO,8.0000,0.0000,0.0000,311.7859,7.0000
2025-04-26,0.1000,10000.0000,ITM_long,0.5659,moderate,94666.6400,86146.6424,81413.3104,4733.3320,85.9816,NO,8.0000,0.0000,0.0000,33.2685,7.0000
2025-04-26,0.1000,10000.0000,ATM_long,0.5659,moderate,94666.6400,85199.9760,80466.6440,4733.3320,75.5529,NO,8.0000,0.0000,0.0000,26.2894,7.0000
2025-04-26,0.1000,10000.0000,OTM_long,0.5659,moderate,94666.6400,84253.3096,79519.9776,4733.3320,65.9513,NO,8.0000,0.0000,0.0000,20.4930,7.0000
2025-04-26,0.1000,25000.0000,ITM_long,0.5659,moderate,94666.6400,86146.6424,81413.3104,4733.3320,214.9540,NO,8.0000,0.0000,0.0000,83.1713,7.0000
2025-04-26,0.1000,25000.0000,ATM_long,0.5659,moderate,94666.6400,85199.9760,80466.6440,4733.3320,188.8823,NO,8.0000,0.0000,0.0000,65.7235,7.0000
2025-04-26,0.1000,25000.0000,OTM_long,0.5659,moderate,94666.6400,84253.3096,79519.9776,4733.3320,164.8783,NO,8.0000,0.0000,0.0000,51.2324,7.0000
2025-04-26,0.1000,50000.0000,ITM_long,0.5659,moderate,94666.6400,86146.6424,81413.3104,4733.3320,429.9080,NO,8.0000,0.0000,0.0000,166.3426,7.0000
2025-04-26,0.1000,50000.0000,ATM_long,0.5659,moderate,94666.6400,85199.9760,80466.6440,4733.3320,377.7646,NO,8.0000,0.0000,0.0000,131.4471,7.0000
2025-04-26,0.1000,50000.0000,OTM_long,0.5659,moderate,94666.6400,84253.3096,79519.9776,4733.3320,329.7566,NO,8.0000,0.0000,0.0000,102.4648,7.0000
2025-04-28,0.0200,10000.0000,ITM_long,0.5467,moderate,95042.5700,94092.1443,89340.0158,4752.1285,192.6036,YES,2.0000,93141.7186,200.0000,212.1801,2.0000
2025-04-28,0.0200,10000.0000,ATM_long,0.5467,moderate,95042.5700,93141.7186,88389.5901,4752.1285,176.6043,YES,2.0000,93141.7186,200.0000,194.9968,2.0000
2025-04-28,0.0200,10000.0000,OTM_long,0.5467,moderate,95042.5700,92191.2929,87439.1644,4752.1285,161.0471,YES,2.0000,93141.7186,200.0000,178.0988,2.0000
2025-04-28,0.0200,25000.0000,ITM_long,0.5467,moderate,95042.5700,94092.1443,89340.0158,4752.1285,481.5089,YES,2.0000,93141.7186,500.0000,530.4502,2.0000
2025-04-28,0.0200,25000.0000,ATM_long,0.5467,moderate,95042.5700,93141.7186,88389.5901,4752.1285,441.5107,YES,2.0000,93141.7186,500.0000,487.4920,2.0000
2025-04-28,0.0200,25000.0000,OTM_long,0.5467,moderate,95042.5700,92191.2929,87439.1644,4752.1285,402.6178,YES,2.0000,93141.7186,500.0000,445.2471,2.0000
2025-04-28,0.0200,50000.0000,ITM_long,0.5467,moderate,95042.5700,94092.1443,89340.0158,4752.1285,963.0178,YES,2.0000,93141.7186,1000.0000,1060.9003,2.0000
2025-04-28,0.0200,50000.0000,ATM_long,0.5467,moderate,95042.5700,93141.7186,88389.5901,4752.1285,883.0214,YES,2.0000,93141.7186,1000.0000,974.9841,2.0000
2025-04-28,0.0200,50000.0000,OTM_long,0.5467,moderate,95042.5700,92191.2929,87439.1644,4752.1285,805.2355,YES,2.0000,93141.7186,1000.0000,890.4942,2.0000
2025-04-28,0.0300,10000.0000,ITM_long,0.5467,moderate,95042.5700,93141.7186,88389.5901,4752.1285,176.6043,NO,8.0000,0.0000,0.0000,147.4777,7.0000
2025-04-28,0.0300,10000.0000,ATM_long,0.5467,moderate,95042.5700,92191.2929,87439.1644,4752.1285,161.0471,NO,8.0000,0.0000,0.0000,127.9704,7.0000
2025-04-28,0.0300,10000.0000,OTM_long,0.5467,moderate,95042.5700,91240.8672,86488.7387,4752.1285,146.0282,NO,8.0000,0.0000,0.0000,109.7792,7.0000
2025-04-28,0.0300,25000.0000,ITM_long,0.5467,moderate,95042.5700,93141.7186,88389.5901,4752.1285,441.5107,NO,8.0000,0.0000,0.0000,368.6943,7.0000
2025-04-28,0.0300,25000.0000,ATM_long,0.5467,moderate,95042.5700,92191.2929,87439.1644,4752.1285,402.6178,NO,8.0000,0.0000,0.0000,319.9260,7.0000
2025-04-28,0.0300,25000.0000,OTM_long,0.5467,moderate,95042.5700,91240.8672,86488.7387,4752.1285,365.0706,NO,8.0000,0.0000,0.0000,274.4480,7.0000
2025-04-28,0.0300,50000.0000,ITM_long,0.5467,moderate,95042.5700,93141.7186,88389.5901,4752.1285,883.0214,NO,8.0000,0.0000,0.0000,737.3886,7.0000
2025-04-28,0.0300,50000.0000,ATM_long,0.5467,moderate,95042.5700,92191.2929,87439.1644,4752.1285,805.2355,NO,8.0000,0.0000,0.0000,639.8521,7.0000
2025-04-28,0.0300,50000.0000,OTM_long,0.5467,moderate,95042.5700,91240.8672,86488.7387,4752.1285,730.1412,NO,8.0000,0.0000,0.0000,548.8961,7.0000
2025-04-28,0.0500,10000.0000,ITM_long,0.5467,moderate,95042.5700,91240.8672,86488.7387,4752.1285,146.0282,NO,8.0000,0.0000,0.0000,109.7792,7.0000
2025-04-28,0.0500,10000.0000,ATM_long,0.5467,moderate,95042.5700,90290.4415,85538.3130,4752.1285,131.6348,NO,8.0000,0.0000,0.0000,93.0629,7.0000
2025-04-28,0.0500,10000.0000,OTM_long,0.5467,moderate,95042.5700,89340.0158,84587.8873,4752.1285,117.9429,NO,8.0000,0.0000,0.0000,77.9291,7.0000
2025-04-28,0.0500,25000.0000,ITM_long,0.5467,moderate,95042.5700,91240.8672,86488.7387,4752.1285,365.0706,NO,8.0000,0.0000,0.0000,274.4480,7.0000
2025-04-28,0.0500,25000.0000,ATM_long,0.5467,moderate,95042.5700,90290.4415,85538.3130,4752.1285,329.0869,NO,8.0000,0.0000,0.0000,232.6571,7.0000
2025-04-28,0.0500,25000.0000,OTM_long,0.5467,moderate,95042.5700,89340.0158,84587.8873,4752.1285,294.8571,NO,8.0000,0.0000,0.0000,194.8229,7.0000
2025-04-28,0.0500,50000.0000,ITM_long,0.5467,moderate,95042.5700,91240.8672,86488.7387,4752.1285,730.1412,NO,8.0000,0.0000,0.0000,548.8961,7.0000
2025-04-28,0.0500,50000.0000,ATM_long,0.5467,moderate,95042.5700,90290.4415,85538.3130,4752.1285,658.1738,NO,8.0000,0.0000,0.0000,465.3143,7.0000
2025-04-28,0.0500,50000.0000,OTM_long,0.5467,moderate,95042.5700,89340.0158,84587.8873,4752.1285,589.7143,NO,8.0000,0.0000,0.0000,389.6457,7.0000
2025-04-28,0.1000,10000.0000,ITM_long,0.5467,moderate,95042.5700,86488.7387,81736.6102,4752.1285,81.6478,NO,8.0000,0.0000,0.0000,42.3363,7.0000
2025-04-28,0.1000,10000.0000,ATM_long,0.5467,moderate,95042.5700,85538.3130,80786.1845,4752.1285,71.2648,NO,8.0000,0.0000,0.0000,33.6159,7.0000
2025-04-28,0.1000,10000.0000,OTM_long,0.5467,moderate,95042.5700,84587.8873,79835.7588,4752.1285,61.7657,NO,8.0000,0.0000,0.0000,26.3125,7.0000
2025-04-28,0.1000,25000.0000,ITM_long,0.5467,moderate,95042.5700,86488.7387,81736.6102,4752.1285,204.1196,NO,8.0000,0.0000,0.0000,105.8408,7.0000
2025-04-28,0.1000,25000.0000,ATM_long,0.5467,moderate,95042.5700,85538.3130,80786.1845,4752.1285,178.1621,NO,8.0000,0.0000,0.0000,84.0398,7.0000
2025-04-28,0.1000,25000.0000,OTM_long,0.5467,moderate,95042.5700,84587.8873,79835.7588,4752.1285,154.4142,NO,8.0000,0.0000,0.0000,65.7813,7.0000
2025-04-28,0.1000,50000.0000,ITM_long,0.5467,moderate,95042.5700,86488.7387,81736.6102,4752.1285,408.2391,NO,8.0000,0.0000,0.0000,211.6815,7.0000
2025-04-28,0.1000,50000.0000,ATM_long,0.5467,moderate,95042.5700,85538.3130,80786.1845,4752.1285,356.3242,NO,8.0000,0.0000,0.0000,168.0797,7.0000
2025-04-28,0.1000,50000.0000,OTM_long,0.5467,moderate,95042.5700,84587.8873,79835.7588,4752.1285,308.8283,NO,8.0000,0.0000,0.0000,131.5627,7.0000
2025-04-30,0.0200,10000.0000,ITM_long,0.5481,moderate,94182.5400,93240.7146,88531.5876,4709.1270,192.7905,NO,8.0000,0.0000,0.0000,105.8551,7.0000
2025-04-30,0.0200,10000.0000,ATM_long,0.5481,moderate,94182.5400,92298.8892,87589.7622,4709.1270,176.8272,NO,8.0000,0.0000,0.0000,89.8921,7.0000
2025-04-30,0.0200,10000.0000,OTM_long,0.5481,moderate,94182.5400,91357.0638,86647.9368,4709.1270,161.3018,NO,8.0000,0.0000,0.0000,75.4496,7.0000
2025-04-30,0.0200,25000.0000,ITM_long,0.5481,moderate,94182.5400,93240.7146,88531.5876,4709.1270,481.9762,NO,8.0000,0.0000,0.0000,264.6378,7.0000
2025-04-30,0.0200,25000.0000,ATM_long,0.5481,moderate,94182.5400,92298.8892,87589.7622,4709.1270,442.0679,NO,8.0000,0.0000,0.0000,224.7302,7.0000
2025-04-30,0.0200,25000.0000,OTM_long,0.5481,moderate,94182.5400,91357.0638,86647.9368,4709.1270,403.2546,NO,8.0000,0.0000,0.0000,188.6239,7.0000
2025-04-30,0.0200,50000.0000,ITM_long,0.5481,moderate,94182.5400,93240.7146,88531.5876,4709.1270,963.9524,NO,8.0000,0.0000,0.0000,529.2756,7.0000
2025-04-30,0.0200,50000.0000,ATM_long,0.5481,moderate,94182.5400,92298.8892,87589.7622,4709.1270,884.1358,NO,8.0000,0.0000,0.0000,449.4603,7.0000
2025-04-30,0.0200,50000.0000,OTM_long,0.5481,moderate,94182.5400,91357.0638,86647.9368,4709.1270,806.5092,NO,8.0000,0.0000,0.0000,377.2478,7.0000
2025-04-30,0.0300,10000.0000,ITM_long,0.5481,moderate,94182.5400,92298.8892,87589.7622,4709.1270,176.8272,NO,8.0000,0.0000,0.0000,89.8921,7.0000
2025-04-30,0.0300,10000.0000,ATM_long,0.5481,moderate,94182.5400,91357.0638,86647.9368,4709.1270,161.3018,NO,8.0000,0.0000,0.0000,75.4496,7.0000
2025-04-30,0.0300,10000.0000,OTM_long,0.5481,moderate,94182.5400,90415.2384,85706.1114,4709.1270,146.3101,NO,8.0000,0.0000,0.0000,62.5689,7.0000
2025-04-30,0.0300,25000.0000,ITM_long,0.5481,moderate,94182.5400,92298.8892,87589.7622,4709.1270,442.0679,NO,8.0000,0.0000,0.0000,224.7302,7.0000
2025-04-30,0.0300,25000.0000,ATM_long,0.5481,moderate,94182.5400,91357.0638,86647.9368,4709.1270,403.2546,NO,8.0000,0.0000,0.0000,188.6239,7.0000
2025-04-30,0.0300,25000.0000,OTM_long,0.5481,moderate,94182.5400,90415.2384,85706.1114,4709.1270,365.7753,NO,8.0000,0.0000,0.0000,156.4224,7.0000
2025-04-30,0.0300,50000.0000,ITM_long,0.5481,moderate,94182.5400,92298.8892,87589.7622,4709.1270,884.1358,NO,8.0000,0.0000,0.0000,449.4603,7.0000
2025-04-30,0.0300,50000.0000,ATM_long,0.5481,moderate,94182.5400,91357.0638,86647.9368,4709.1270,806.5092,NO,8.0000,0.0000,0.0000,377.2478,7.0000
2025-04-30,0.0300,50000.0000,OTM_long,0.5481,moderate,94182.5400,90415.2384,85706.1114,4709.1270,731.5506,NO,8.0000,0.0000,0.0000,312.8447,7.0000
2025-04-30,0.0500,10000.0000,ITM_long,0.5481,moderate,94182.5400,90415.2384,85706.1114,4709.1270,146.3101,NO,8.0000,0.0000,0.0000,62.5689,7.0000
2025-04-30,0.0500,10000.0000,ATM_long,0.5481,moderate,94182.5400,89473.4130,84764.2860,4709.1270,131.9387,NO,8.0000,0.0000,0.0000,51.2472,7.0000
2025-04-30,0.0500,10000.0000,OTM_long,0.5481,moderate,94182.5400,88531.5876,83822.4606,4709.1270,118.2634,NO,8.0000,0.0000,0.0000,41.4411,7.0000
2025-04-30,0.0500,25000.0000,ITM_long,0.5481,moderate,94182.5400,90415.2384,85706.1114,4709.1270,365.7753,NO,8.0000,0.0000,0.0000,156.4224,7.0000
2025-04-30,0.0500,25000.0000,ATM_long,0.5481,moderate,94182.5400,89473.4130,84764.2860,4709.1270,329.8467,NO,8.0000,0.0000,0.0000,128.1179,7.0000
2025-04-30,0.0500,25000.0000,OTM_long,0.5481,moderate,94182.5400,88531.5876,83822.4606,4709.1270,295.6586,NO,8.0000,0.0000,0.0000,103.6028,7.0000
2025-04-30,0.0500,50000.0000,ITM_long,0.5481,moderate,94182.5400,90415.2384,85706.1114,4709.1270,731.5506,NO,8.0000,0.0000,0.0000,312.8447,7.0000
2025-04-30,0.0500,50000.0000,ATM_long,0.5481,moderate,94182.5400,89473.4130,84764.2860,4709.1270,659.6934,NO,8.0000,0.0000,0.0000,256.2358,7.0000
2025-04-30,0.0500,50000.0000,OTM_long,0.5481,moderate,94182.5400,88531.5876,83822.4606,4709.1270,591.3171,NO,8.0000,0.0000,0.0000,207.2057,7.0000
2025-04-30,0.1000,10000.0000,ITM_long,0.5481,moderate,94182.5400,85706.1114,80996.9844,4709.1270,81.9857,NO,8.0000,0.0000,0.0000,20.2222,7.0000
2025-04-30,0.1000,10000.0000,ATM_long,0.5481,moderate,94182.5400,84764.2860,80055.1590,4709.1270,71.5982,NO,8.0000,0.0000,0.0000,15.4808,7.0000
2025-04-30,0.1000,10000.0000,OTM_long,0.5481,moderate,94182.5400,83822.4606,79113.3336,4709.1270,62.0902,NO,8.0000,0.0000,0.0000,11.6788,7.0000
2025-04-30,0.1000,25000.0000,ITM_long,0.5481,moderate,94182.5400,85706.1114,80996.9844,4709.1270,204.9642,NO,8.0000,0.0000,0.0000,50.5556,7.0000
2025-04-30,0.1000,25000.0000,ATM_long,0.5481,moderate,94182.5400,84764.2860,80055.1590,4709.1270,178.9956,NO,8.0000,0.0000,0.0000,38.7020,7.0000
2025-04-30,0.1000,25000.0000,OTM_long,0.5481,moderate,94182.5400,83822.4606,79113.3336,4709.1270,155.2254,NO,8.0000,0.0000,0.0000,29.1970,7.0000
2025-04-30,0.1000,50000.0000,ITM_long,0.5481,moderate,94182.5400,85706.1114,80996.9844,4709.1270,409.9285,NO,8.0000,0.0000,0.0000,101.1112,7.0000
2025-04-30,0.1000,50000.0000,ATM_long,0.5481,moderate,94182.5400,84764.2860,80055.1590,4709.1270,357.9912,NO,8.0000,0.0000,0.0000,77.4040,7.0000
2025-04-30,0.1000,50000.0000,OTM_long,0.5481,moderate,94182.5400,83822.4606,79113.3336,4709.1270,310.4508,NO,8.0000,0.0000,0.0000,58.3940,7.0000
2025-05-02,0.0200,10000.0000,ITM_long,0.5285,moderate,96929.8100,95960.5119,91114.0214,4846.4905,190.2564,YES,2.0000,94991.2138,200.0000,210.8973,2.0000
2025-05-02,0.0200,10000.0000,ATM_long,0.5285,moderate,96929.8100,94991.2138,90144.7233,4846.4905,173.8060,YES,2.0000,94991.2138,200.0000,193.1726,2.0000
2025-05-02,0.0200,10000.0000,OTM_long,0.5285,moderate,96929.8100,94021.9157,89175.4252,4846.4905,157.8516,YES,2.0000,94991.2138,200.0000,175.7744,2.0000
2025-05-02,0.0200,25000.0000,ITM_long,0.5285,moderate,96929.8100,95960.5119,91114.0214,4846.4905,475.6411,YES,2.0000,94991.2138,500.0000,527.2433,2.0000
2025-05-02,0.0200,25000.0000,ATM_long,0.5285,moderate,96929.8100,94991.2138,90144.7233,4846.4905,434.5151,YES,2.0000,94991.2138,500.0000,482.9315,2.0000
2025-05-02,0.0200,25000.0000,OTM_long,0.5285,moderate,96929.8100,94021.9157,89175.4252,4846.4905,394.6289,YES,2.0000,94991.2138,500.0000,439.4360,2.0000
2025-05-02,0.0200,50000.0000,ITM_long,0.5285,moderate,96929.8100,95960.5119,91114.0214,4846.4905,951.2821,YES,2.0000,94991.2138,1000.0000,1054.4865,2.0000
2025-05-02,0.0200,50000.0000,ATM_long,0.5285,moderate,96929.8100,94991.2138,90144.7233,4846.4905,869.0301,YES,2.0000,94991.2138,1000.0000,965.8630,2.0000
2025-05-02,0.0200,50000.0000,OTM_long,0.5285,moderate,96929.8100,94021.9157,89175.4252,4846.4905,789.2578,YES,2.0000,94991.2138,1000.0000,878.8720,2.0000
2025-05-02,0.0300,10000.0000,ITM_long,0.5285,moderate,96929.8100,94991.2138,90144.7233,4846.4905,173.8060,YES,3.0000,94021.9157,300.0000,209.6274,3.0000
2025-05-02,0.0300,10000.0000,ATM_long,0.5285,moderate,96929.8100,94021.9157,89175.4252,4846.4905,157.8516,YES,3.0000,94021.9157,300.0000,191.0247,3.0000
2025-05-02,0.0300,10000.0000,OTM_long,0.5285,moderate,96929.8100,93052.6176,88206.1271,4846.4905,142.4964,YES,3.0000,94021.9157,300.0000,172.8052,3.0000
2025-05-02,0.0300,25000.0000,ITM_long,0.5285,moderate,96929.8100,94991.2138,90144.7233,4846.4905,434.5151,YES,3.0000,94021.9157,750.0000,524.0684,3.0000
2025-05-02,0.0300,25000.0000,ATM_long,0.5285,moderate,96929.8100,94021.9157,89175.4252,4846.4905,394.6289,YES,3.0000,94021.9157,750.0000,477.5617,3.0000
2025-05-02,0.0300,25000.0000,OTM_long,0.5285,moderate,96929.8100,93052.6176,88206.1271,4846.4905,356.2411,YES,3.0000,94021.9157,750.0000,432.0131,3.0000
2025-05-02,0.0300,50000.0000,ITM_long,0.5285,moderate,96929.8100,94991.2138,90144.7233,4846.4905,869.0301,YES,3.0000,94021.9157,1500.0000,1048.1369,3.0000
2025-05-02,0.0300,50000.0000,ATM_long,0.5285,moderate,96929.8100,94021.9157,89175.4252,4846.4905,789.2578,YES,3.0000,94021.9157,1500.0000,955.1233,3.0000
